# Paolo Gratton, Silvio Marta, Gaëlle Bocksberger, Marten Winter, Emiliano Trucchi & Hjalmar Kühl
# A world of sequences. Can we use georeferenced nucleotide databases for an Automated Phylogeography?
# Journal of Biogeography
# Appendix S2. List of searched taxa
#
# This tab-separated file lists all the tetrapod taxon names whose sequences were searched for and retrieved in the NCBI GenBank
# "code" is the NCBI status code for the searched names (1: the name is a primary name for a taxon in the NCBI database; 2: the name is a secondary name # for a taxon in the NCBI database; +: the name is duplicated in the NCBI database)
# "name" is the searched binomial taxon name
# "preferred name" is the preferred name for taxa that were searched for by their secondary NCBI name
# "NCBI_taxonID", "NCBI_genusID", "NCBI_familyID" and "NCBI_orderID" are NCBI numerical IDs for each taxon and higher rank containing taxa
# "class" is the taxonomic class of each taxon
"code"	"name"	"preferred.name"	"NCBI_taxonID"	"NCBI_genusID"	"NCBI_familyID"	"NCBI_orderID"	"class"
"1"	"Acanthixalus sonjae"	NA	197497	143454	8412	8342	"Amphibians"
"1"	"Acanthixalus spinosus"	NA	143455	143454	8412	8342	"Amphibians"
"1"	"Acris crepitans"	NA	317300	317299	8418	8342	"Amphibians"
"1"	"Acris gryllus"	NA	317301	317299	8418	8342	"Amphibians"
"1"	"Adelophryne adiastola"	NA	1217914	491139	613034	8342	"Amphibians"
"1"	"Adelophryne baturitensis"	NA	1217869	491139	613034	8342	"Amphibians"
"1"	"Adelophryne gutturosa"	NA	491140	491139	613034	8342	"Amphibians"
"1"	"Adelophryne maranguapensis"	NA	1217915	491139	613034	8342	"Amphibians"
"1"	"Adelophryne pachydactyla"	NA	1217916	491139	613034	8342	"Amphibians"
"1"	"Adelophryne patamona"	NA	1217917	491139	613034	8342	"Amphibians"
"1"	"Adelotus brevis"	NA	104075	104074	8365	8342	"Amphibians"
"1"	"Adelphobates castaneoticus"	NA	200925	1004433	43469	8342	"Amphibians"
"1"	"Adelphobates galactonotus"	NA	238116	1004433	43469	8342	"Amphibians"
"1"	"Adelphobates quinquevittatus"	NA	200927	1004433	43469	8342	"Amphibians"
"1"	"Adenomera ajurauna"	NA	1495254	248943	8372	8342	"Amphibians"
"1"	"Adenomera andreae"	NA	479879	248943	8372	8342	"Amphibians"
"1"	"Adenomera araucaria"	NA	1302377	248943	8372	8342	"Amphibians"
"1"	"Adenomera bokermanni"	NA	1349686	248943	8372	8342	"Amphibians"
"1"	"Adenomera coca"	NA	1495255	248943	8372	8342	"Amphibians"
"1"	"Adenomera diptyx"	NA	1033726	248943	8372	8342	"Amphibians"
"1"	"Adenomera heyeri"	NA	479880	248943	8372	8342	"Amphibians"
"1"	"Adenomera hylaedactyla"	NA	326184	248943	8372	8342	"Amphibians"
"1"	"Adenomera lutzi"	NA	1133662	248943	8372	8342	"Amphibians"
"1"	"Adenomera marmorata"	NA	1349687	248943	8372	8342	"Amphibians"
"1"	"Adenomera martinezi"	NA	1302379	248943	8372	8342	"Amphibians"
"1"	"Adenomera thomei"	NA	1302380	248943	8372	8342	"Amphibians"
"1"	"Adenomus kelaartii"	NA	420440	420439	8382	8342	"Amphibians"
"1"	"Afrixalus delicatus"	NA	143413	39599	8412	8342	"Amphibians"
"1"	"Afrixalus dorsalis"	NA	367642	39599	8412	8342	"Amphibians"
"1"	"Afrixalus fornasini"	NA	39600	39599	8412	8342	"Amphibians"
"1"	"Afrixalus knysnae"	NA	143414	39599	8412	8342	"Amphibians"
"1"	"Afrixalus laevis"	NA	143415	39599	8412	8342	"Amphibians"
"1"	"Afrixalus paradorsalis"	NA	577193	39599	8412	8342	"Amphibians"
"1"	"Afrixalus quadrivittatus"	NA	1354007	39599	8412	8342	"Amphibians"
"1"	"Agalychnis annae"	NA	75990	75989	8418	8342	"Amphibians"
"1"	"Agalychnis callidryas"	NA	197464	75989	8418	8342	"Amphibians"
"2"	"Agalychnis lemur"	"Hylomantis lemur"	317382	318362	8418	8342	"Amphibians"
"2"	"Agalychnis litodryas"	"Agalychnis spurrelli"	317303	75989	8418	8342	"Amphibians"
"1"	"Agalychnis moreletii"	NA	431669	75989	8418	8342	"Amphibians"
"1"	"Agalychnis saltator"	NA	248773	75989	8418	8342	"Amphibians"
"1"	"Agalychnis spurrelli"	NA	317303	75989	8418	8342	"Amphibians"
"1"	"Aglyptodactylus laticeps"	NA	143587	68423	43512	8342	"Amphibians"
"1"	"Aglyptodactylus madagascariensis"	NA	68424	68423	43512	8342	"Amphibians"
"1"	"Aglyptodactylus securifer"	NA	321688	68423	43512	8342	"Amphibians"
"1"	"Albericus laurini"	NA	480209	480208	8427	8342	"Amphibians"
"1"	"Alexteroon obstetricans"	NA	356257	356256	8412	8342	"Amphibians"
"1"	"Allobates algorei"	NA	991017	384907	43469	8342	"Amphibians"
"1"	"Allobates brunneus"	NA	384854	384907	43469	8342	"Amphibians"
"1"	"Allobates caeruleodactylus"	NA	384855	384907	43469	8342	"Amphibians"
"1"	"Allobates chalcopis"	NA	1302559	384907	43469	8342	"Amphibians"
"1"	"Allobates conspicuus"	NA	384857	384907	43469	8342	"Amphibians"
"1"	"Allobates crombiei"	NA	1389206	384907	43469	8342	"Amphibians"
"1"	"Allobates femoralis"	NA	92733	384907	43469	8342	"Amphibians"
"1"	"Allobates fuscellus"	NA	1513808	NA	NA	NA	"Amphibians"
"1"	"Allobates gasconi"	NA	384861	384907	43469	8342	"Amphibians"
"1"	"Allobates granti"	NA	479881	384907	43469	8342	"Amphibians"
"1"	"Allobates humilis"	NA	187287	384907	43469	8342	"Amphibians"
"1"	"Allobates insperatus"	NA	248976	384907	43469	8342	"Amphibians"
"1"	"Allobates juanii"	NA	384866	384907	43469	8342	"Amphibians"
"1"	"Allobates kingsburyi"	NA	248950	384907	43469	8342	"Amphibians"
"1"	"Allobates marchesianus"	NA	92721	384907	43469	8342	"Amphibians"
"1"	"Allobates masniger"	NA	1257148	384907	43469	8342	"Amphibians"
"1"	"Allobates nidicola"	NA	384867	384907	43469	8342	"Amphibians"
"1"	"Allobates ornatus"	NA	507637	384907	43469	8342	"Amphibians"
"1"	"Allobates paleovarzensis"	NA	1257149	384907	43469	8342	"Amphibians"
"1"	"Allobates pittieri"	NA	512299	384907	43469	8342	"Amphibians"
"1"	"Allobates ranoides"	NA	507639	384907	43469	8342	"Amphibians"
"2"	"Allobates rufulus"	"Anomaloglossus rufulus"	1221493	479886	43469	8342	"Amphibians"
"1"	"Allobates spumaponens"	NA	1302560	384907	43469	8342	"Amphibians"
"1"	"Allobates subfolionidificans"	NA	1389208	384907	43469	8342	"Amphibians"
"1"	"Allobates sumtuosus"	NA	1389209	384907	43469	8342	"Amphibians"
"1"	"Allobates talamancae"	NA	51951	384907	43469	8342	"Amphibians"
"1"	"Allobates trilineatus"	NA	111123	384907	43469	8342	"Amphibians"
"1"	"Allobates undulatus"	NA	356202	384907	43469	8342	"Amphibians"
"1"	"Allobates zaparo"	NA	238112	384907	43469	8342	"Amphibians"
"1"	"Allophryne ruthveni"	NA	159190	159189	159188	8342	"Amphibians"
"1"	"Alsodes australis"	NA	474425	209674	613062	8342	"Amphibians"
"1"	"Alsodes barrioi"	NA	403997	209674	613062	8342	"Amphibians"
"1"	"Alsodes gargola"	NA	318250	209674	613062	8342	"Amphibians"
"1"	"Alsodes hugoi"	NA	1236354	209674	613062	8342	"Amphibians"
"1"	"Alsodes igneus"	NA	1236355	209674	613062	8342	"Amphibians"
"1"	"Alsodes kaweshkari"	NA	474430	209674	613062	8342	"Amphibians"
"1"	"Alsodes montanus"	NA	1299829	209674	613062	8342	"Amphibians"
"1"	"Alsodes monticola"	NA	209675	209674	613062	8342	"Amphibians"
"1"	"Alsodes nodosus"	NA	403998	209674	613062	8342	"Amphibians"
"1"	"Alsodes norae"	NA	1236357	209674	613062	8342	"Amphibians"
"1"	"Alsodes pehuenche"	NA	1236358	209674	613062	8342	"Amphibians"
"1"	"Alsodes tumultuosus"	NA	404000	209674	613062	8342	"Amphibians"
"1"	"Alsodes valdiviensis"	NA	1236360	209674	613062	8342	"Amphibians"
"1"	"Alsodes vanzolinii"	NA	474431	209674	613062	8342	"Amphibians"
"1"	"Alsodes verrucosus"	NA	474432	209674	613062	8342	"Amphibians"
"1"	"Altigius alios"	NA	1271582	1271581	8427	8342	"Amphibians"
"1"	"Alytes cisternasii"	NA	214502	8442	8343	8342	"Amphibians"
"1"	"Alytes dickhilleni"	NA	251233	8442	8343	8342	"Amphibians"
"1"	"Alytes maurus"	NA	252290	8442	8343	8342	"Amphibians"
"1"	"Alytes muletensis"	NA	97955	8442	8343	8342	"Amphibians"
"1"	"Alytes obstetricans"	NA	8443	8442	8343	8342	"Amphibians"
"1"	"Amazophrynella bokermanni"	NA	1143201	1217922	8382	8342	"Amphibians"
"1"	"Amazophrynella minuta"	NA	164282	1217922	8382	8342	"Amphibians"
"1"	"Ambystoma amblycephalum"	NA	43105	8295	8294	8293	"Amphibians"
"1"	"Ambystoma andersoni"	NA	282260	8295	8294	8293	"Amphibians"
"1"	"Ambystoma annulatum"	NA	43106	8295	8294	8293	"Amphibians"
"1"	"Ambystoma barbouri"	NA	238860	8295	8294	8293	"Amphibians"
"1"	"Ambystoma bishopi"	NA	511044	8295	8294	8293	"Amphibians"
"1"	"Ambystoma californiense"	NA	43107	8295	8294	8293	"Amphibians"
"1"	"Ambystoma cingulatum"	NA	43108	8295	8294	8293	"Amphibians"
"1"	"Ambystoma dumerilii"	NA	282261	8295	8294	8293	"Amphibians"
"1"	"Ambystoma flavipiperatum"	NA	354125	8295	8294	8293	"Amphibians"
"1"	"Ambystoma gracile"	NA	59636	8295	8294	8293	"Amphibians"
"1"	"Ambystoma granulosum"	NA	354126	8295	8294	8293	"Amphibians"
"1"	"Ambystoma jeffersonianum"	NA	8297	8295	8294	8293	"Amphibians"
"1"	"Ambystoma laterale"	NA	8298	8295	8294	8293	"Amphibians"
"1"	"Ambystoma lermaense"	NA	354127	8295	8294	8293	"Amphibians"
"1"	"Ambystoma mabeei"	NA	43110	8295	8294	8293	"Amphibians"
"1"	"Ambystoma macrodactylum"	NA	43111	8295	8294	8293	"Amphibians"
"1"	"Ambystoma maculatum"	NA	43114	8295	8294	8293	"Amphibians"
"1"	"Ambystoma mexicanum"	NA	8296	8295	8294	8293	"Amphibians"
"1"	"Ambystoma opacum"	NA	43115	8295	8294	8293	"Amphibians"
"1"	"Ambystoma ordinarium"	NA	288796	8295	8294	8293	"Amphibians"
"1"	"Ambystoma rivulare"	NA	354129	8295	8294	8293	"Amphibians"
"1"	"Ambystoma rosaceum"	NA	43117	8295	8294	8293	"Amphibians"
"1"	"Ambystoma talpoideum"	NA	8306	8295	8294	8293	"Amphibians"
"1"	"Ambystoma taylori"	NA	354128	8295	8294	8293	"Amphibians"
"1"	"Ambystoma texanum"	NA	8304	8295	8294	8293	"Amphibians"
"1"	"Ambystoma tigrinum"	NA	8305	8295	8294	8293	"Amphibians"
"1"	"Ambystoma velasci"	NA	43109	8295	8294	8293	"Amphibians"
"1"	"Ameerega bassleri"	NA	92730	507706	43469	8342	"Amphibians"
"2"	"Ameerega berohoka"	"Ameerega sp. NMM-2011"	983561	507706	43469	8342	"Amphibians"
"1"	"Ameerega bilinguis"	NA	92731	507706	43469	8342	"Amphibians"
"1"	"Ameerega boehmei"	NA	660655	507706	43469	8342	"Amphibians"
"1"	"Ameerega braccata"	NA	384897	507706	43469	8342	"Amphibians"
"1"	"Ameerega cainarachi"	NA	386762	507706	43469	8342	"Amphibians"
"1"	"Ameerega flavopicta"	NA	384900	507706	43469	8342	"Amphibians"
"1"	"Ameerega hahneli"	NA	161872	507706	43469	8342	"Amphibians"
"1"	"Ameerega macero"	NA	384901	507706	43469	8342	"Amphibians"
"1"	"Ameerega parvula"	NA	111128	507706	43469	8342	"Amphibians"
"1"	"Ameerega petersi"	NA	384902	507706	43469	8342	"Amphibians"
"1"	"Ameerega picta"	NA	92734	507706	43469	8342	"Amphibians"
"1"	"Ameerega pongoensis"	NA	366444	507706	43469	8342	"Amphibians"
"1"	"Ameerega pulchripecta"	NA	384871	507706	43469	8342	"Amphibians"
"1"	"Ameerega rubriventris"	NA	161878	507706	43469	8342	"Amphibians"
"1"	"Ameerega silverstonei"	NA	111129	507706	43469	8342	"Amphibians"
"1"	"Ameerega simulans"	NA	386764	507706	43469	8342	"Amphibians"
"1"	"Ameerega smaragdina"	NA	386765	507706	43469	8342	"Amphibians"
"1"	"Ameerega trivittata"	NA	92737	507706	43469	8342	"Amphibians"
"1"	"Amietia angolensis"	NA	327958	164737	685130	8342	"Amphibians"
"1"	"Amietia dracomontana"	NA	573889	164737	685130	8342	"Amphibians"
"1"	"Amietia fuscigula"	NA	164736	164737	685130	8342	"Amphibians"
"1"	"Amietia ruwenzorica"	NA	1037525	164737	685130	8342	"Amphibians"
"1"	"Amietia vandijki"	NA	937761	164737	685130	8342	"Amphibians"
"1"	"Amietia vertebralis"	NA	164738	164737	685130	8342	"Amphibians"
"1"	"Amietia wittei"	NA	1508816	NA	NA	NA	"Amphibians"
"1"	"Amietophrynus brauni"	NA	119753	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus camerunensis"	NA	119760	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus garmani"	NA	47549	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus gracilipes"	NA	346447	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus gutturalis"	NA	119762	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus kisoloensis"	NA	30334	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus latifrons"	NA	125251	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus lemairii"	NA	125252	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus maculatus"	NA	35046	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus pantherinus"	NA	89964	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus pardalis"	NA	89965	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus perreti"	NA	1543226	NA	NA	NA	"Amphibians"
"1"	"Amietophrynus poweri"	NA	119763	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus rangeri"	NA	119764	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus regularis"	NA	8390	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus steindachneri"	NA	47556	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus superciliaris"	NA	979692	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus tuberosus"	NA	356197	651655	8382	8342	"Amphibians"
"1"	"Amietophrynus xeros"	NA	119765	651655	8382	8342	"Amphibians"
"1"	"Amolops archotaphus"	NA	427930	109940	8397	8342	"Amphibians"
"1"	"Amolops bellulus"	NA	351701	109940	8397	8342	"Amphibians"
"1"	"Amolops chunganensis"	NA	325556	109940	8397	8342	"Amphibians"
"1"	"Amolops compotrix"	NA	427931	109940	8397	8342	"Amphibians"
"1"	"Amolops cremnobatus"	NA	325559	109940	8397	8342	"Amphibians"
"1"	"Amolops cucae"	NA	427932	109940	8397	8342	"Amphibians"
"1"	"Amolops daiyunensis"	NA	210423	109940	8397	8342	"Amphibians"
"1"	"Amolops granulosus"	NA	325557	109940	8397	8342	"Amphibians"
"1"	"Amolops hainanensis"	NA	327960	109940	8397	8342	"Amphibians"
"1"	"Amolops hongkongensis"	NA	109946	109940	8397	8342	"Amphibians"
"1"	"Amolops iriodes"	NA	427934	109940	8397	8342	"Amphibians"
"1"	"Amolops jinjiangensis"	NA	448110	109940	8397	8342	"Amphibians"
"1"	"Amolops kangtingensis"	NA	448111	109940	8397	8342	"Amphibians"
"1"	"Amolops larutensis"	NA	325560	109940	8397	8342	"Amphibians"
"1"	"Amolops liangshanensis"	NA	448112	109940	8397	8342	"Amphibians"
"1"	"Amolops lifanensis"	NA	325558	109940	8397	8342	"Amphibians"
"1"	"Amolops loloensis"	NA	318551	109940	8397	8342	"Amphibians"
"1"	"Amolops mantzorum"	NA	167930	109940	8397	8342	"Amphibians"
"1"	"Amolops marmoratus"	NA	325561	109940	8397	8342	"Amphibians"
"1"	"Amolops panhai"	NA	325562	109940	8397	8342	"Amphibians"
"1"	"Amolops ricketti"	NA	110104	109940	8397	8342	"Amphibians"
"1"	"Amolops spinapectoralis"	NA	125875	109940	8397	8342	"Amphibians"
"1"	"Amolops torrentis"	NA	110105	109940	8397	8342	"Amphibians"
"1"	"Amolops tuberodepressus"	NA	645446	109940	8397	8342	"Amphibians"
"1"	"Amolops viridimaculatus"	NA	110106	109940	8397	8342	"Amphibians"
"1"	"Amolops vitreus"	NA	427935	109940	8397	8342	"Amphibians"
"1"	"Amolops wuyiensis"	NA	120494	109940	8397	8342	"Amphibians"
"1"	"Amphiuma means"	NA	8312	8311	8310	8293	"Amphibians"
"1"	"Amphiuma pholeter"	NA	294361	8311	8310	8293	"Amphibians"
"1"	"Amphiuma tridactylum"	NA	8313	8311	8310	8293	"Amphibians"
"1"	"Anaxyrus americanus"	NA	8389	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus baxteri"	NA	302537	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus boreas"	NA	30325	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus californicus"	NA	302541	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus canorus"	NA	30327	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus cognatus"	NA	30328	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus debilis"	NA	30329	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus exsul"	NA	30330	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus fowleri"	NA	192200	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus hemiophrys"	NA	302540	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus houstonensis"	NA	302538	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus microscaphus"	NA	30336	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus nelsoni"	NA	302542	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus punctatus"	NA	47553	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus quercicus"	NA	47554	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus retiformis"	NA	47555	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus speciosus"	NA	30337	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus terrestris"	NA	47559	651670	8382	8342	"Amphibians"
"1"	"Anaxyrus woodhousii"	NA	47561	651670	8382	8342	"Amphibians"
"1"	"Andinobates bombetes"	NA	507665	1116803	43469	8342	"Amphibians"
"1"	"Andinobates claudiae"	NA	370607	1116803	43469	8342	"Amphibians"
"1"	"Andinobates dorisswansonae"	NA	1091400	1116803	43469	8342	"Amphibians"
"1"	"Andinobates fulguritus"	NA	111124	1116803	43469	8342	"Amphibians"
"1"	"Andinobates minutus"	NA	51959	1116803	43469	8342	"Amphibians"
"1"	"Andinobates opisthomelas"	NA	1203600	1116803	43469	8342	"Amphibians"
"1"	"Andinobates tolimensis"	NA	1091405	1116803	43469	8342	"Amphibians"
"1"	"Andinobates virolinensis"	NA	507667	1116803	43469	8342	"Amphibians"
"1"	"Andrias davidianus"	NA	141262	141261	30365	8293	"Amphibians"
"1"	"Andrias japonicus"	NA	166789	141261	30365	8293	"Amphibians"
"1"	"Aneides aeneus"	NA	154577	57540	8332	8293	"Amphibians"
"1"	"Aneides ferreus"	NA	154578	57540	8332	8293	"Amphibians"
"1"	"Aneides flavipunctatus"	NA	154579	57540	8332	8293	"Amphibians"
"1"	"Aneides hardii"	NA	154580	57540	8332	8293	"Amphibians"
"1"	"Aneides lugubris"	NA	57541	57540	8332	8293	"Amphibians"
"1"	"Aneides vagrans"	NA	336204	57540	8332	8293	"Amphibians"
"1"	"Anhydrophryne rattrayi"	NA	143409	143408	685130	8342	"Amphibians"
"2"	"Annandia delacouri"	"Nanorana delacouri"	586021	120497	685122	8342	"Amphibians"
"1"	"Anodonthyla boulengerii"	NA	289202	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla hutchisoni"	NA	647473	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla jeanbai"	NA	680142	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla montana"	NA	161857	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla moramora"	NA	508468	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla nigrigularis"	NA	508469	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla pollicaris"	NA	680145	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla rouxae"	NA	508470	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla theoi"	NA	680141	161856	8427	8342	"Amphibians"
"1"	"Anodonthyla vallani"	NA	680143	161856	8427	8342	"Amphibians"
"1"	"Anomaloglossus baeobatrachus"	NA	238106	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus beebei"	NA	384853	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus degranvillei"	NA	238107	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus kaiei"	NA	1133663	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus praderioi"	NA	384869	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus roraima"	NA	384872	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus stepheni"	NA	238110	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus tepuyensis"	NA	384893	479886	43469	8342	"Amphibians"
"1"	"Anomaloglossus wothuja"	NA	1221476	479886	43469	8342	"Amphibians"
"1"	"Anotheca spinosa"	NA	317306	317305	8418	8342	"Amphibians"
"1"	"Ansonia albomaculata"	NA	522644	47576	8382	8342	"Amphibians"
"1"	"Ansonia endauensis"	NA	522624	47576	8382	8342	"Amphibians"
"1"	"Ansonia fuliginea"	NA	454370	47576	8382	8342	"Amphibians"
"1"	"Ansonia guibei"	NA	522645	47576	8382	8342	"Amphibians"
"1"	"Ansonia hanitschi"	NA	428316	47576	8382	8342	"Amphibians"
"1"	"Ansonia inthanon"	NA	522621	47576	8382	8342	"Amphibians"
"1"	"Ansonia jeetsukumarani"	NA	1472361	47576	8382	8342	"Amphibians"
"1"	"Ansonia kraensis"	NA	522620	47576	8382	8342	"Amphibians"
"1"	"Ansonia latidisca"	NA	1230470	47576	8382	8342	"Amphibians"
"1"	"Ansonia latirostra"	NA	522626	47576	8382	8342	"Amphibians"
"1"	"Ansonia longidigita"	NA	377253	47576	8382	8342	"Amphibians"
"1"	"Ansonia malayana"	NA	454372	47576	8382	8342	"Amphibians"
"1"	"Ansonia mcgregori"	NA	522646	47576	8382	8342	"Amphibians"
"1"	"Ansonia minuta"	NA	522637	47576	8382	8342	"Amphibians"
"1"	"Ansonia muelleri"	NA	47577	47576	8382	8342	"Amphibians"
"1"	"Ansonia platysoma"	NA	522630	47576	8382	8342	"Amphibians"
"1"	"Ansonia siamensis"	NA	522623	47576	8382	8342	"Amphibians"
"1"	"Ansonia spinulifer"	NA	522638	47576	8382	8342	"Amphibians"
"1"	"Ansonia tiomanica"	NA	522625	47576	8382	8342	"Amphibians"
"1"	"Ansonia torrentis"	NA	522639	47576	8382	8342	"Amphibians"
"1"	"Aparasphenodon brunoi"	NA	318254	318251	8418	8342	"Amphibians"
"1"	"Aphantophryne pansa"	NA	356259	356258	8427	8342	"Amphibians"
"1"	"Aplastodiscus albofrenatus"	NA	317324	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus albosignatus"	NA	318302	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus arildae"	NA	318305	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus callipygius"	NA	318312	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus cavicola"	NA	318314	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus cochranae"	NA	318256	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus eugenioi"	NA	318301	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus leucopygius"	NA	317334	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus perviridis"	NA	318259	318255	8418	8342	"Amphibians"
"1"	"Aplastodiscus weygoldti"	NA	318360	318255	8418	8342	"Amphibians"
"1"	"Arcovomer passarellii"	NA	1138477	1138476	8427	8342	"Amphibians"
"1"	"Arenophryne rotunda"	NA	446950	356260	8365	8342	"Amphibians"
"1"	"Argenteohyla siemersi"	NA	318263	318262	8418	8342	"Amphibians"
"1"	"Aromobates meridensis"	NA	1223322	384923	43469	8342	"Amphibians"
"1"	"Aromobates molinarii"	NA	187292	384923	43469	8342	"Amphibians"
"1"	"Aromobates nocturnus"	NA	384924	384923	43469	8342	"Amphibians"
"1"	"Aromobates saltuensis"	NA	384873	384923	43469	8342	"Amphibians"
"1"	"Arthroleptella bicolor"	NA	150242	150241	685130	8342	"Amphibians"
"1"	"Arthroleptella drewesii"	NA	150243	150241	685130	8342	"Amphibians"
"1"	"Arthroleptella landdrosia"	NA	150244	150241	685130	8342	"Amphibians"
"1"	"Arthroleptella lightfooti"	NA	150245	150241	685130	8342	"Amphibians"
"1"	"Arthroleptella rugosa"	NA	551024	150241	685130	8342	"Amphibians"
"1"	"Arthroleptella subvoce"	NA	263924	150241	685130	8342	"Amphibians"
"1"	"Arthroleptella villiersi"	NA	150246	150241	685130	8342	"Amphibians"
"2"	"Arthroleptides martiensseni"	"Petropedetes martiensseni"	333684	111092	110124	8342	"Amphibians"
"2"	"Arthroleptides yakusini"	"Petropedetes yakusini"	356190	111092	110124	8342	"Amphibians"
"1"	"Arthroleptis adelphus"	NA	577194	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis adolfifriederici"	NA	1071977	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis affinis"	NA	577195	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis aureoli"	NA	467779	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis brevipes"	NA	996867	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis crusculum"	NA	1081071	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis fichika"	NA	577123	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis formosus"	NA	1081072	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis francei"	NA	577198	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis kidogo"	NA	583338	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis krokosua"	NA	493250	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis langeri"	NA	697285	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis nikeae"	NA	577199	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis nimbaensis"	NA	1081073	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis palava"	NA	577121	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis perreti"	NA	577120	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis poecilonotus"	NA	577105	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis reichei"	NA	577200	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis schubotzi"	NA	577201	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis stenodactylus"	NA	333677	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis sylvaticus"	NA	577202	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis taeniatus"	NA	356246	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis tanneri"	NA	333678	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis variabilis"	NA	83977	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis wahlbergii"	NA	577203	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis xenodactyloides"	NA	577204	83975	83972	8342	"Amphibians"
"1"	"Arthroleptis xenodactylus"	NA	577205	83975	83972	8342	"Amphibians"
"1"	"Ascaphus montanus"	NA	233782	8438	30311	8342	"Amphibians"
